,DestID,OriginID,Weight
0,45064234,45064234,0.0005725362892473807
1,45064234,45064234,0.0004082832626372592
2,45064234,45064234,0.0004082832626372592
3,45064234,45064234,0.0003921190985699803
4,45064234,45064234,0.0003921190985699803
5,45064234,45064234,0.000595450509284124
6,45064234,45064234,0.0001591344002399824
7,45064234,45064234,0.0003921190985699803
8,45064234,45064234,0.0003974436275992527
9,45064234,45064234,0.0003974436275992527
10,45064234,45064234,0.0004082832626372592
11,45064234,45064234,0.000595450509284124
12,45064234,45064234,0.0004082832626372592
13,45064234,45064234,0.0004082832626372592
14,45064234,45064234,0.0004082832626372592
15,45064234,45064234,0.0003921190985699803
16,45064234,45064234,0.0004082832626372592
17,45064234,45064234,0.00872621469992411
18,45064234,45064234,0.0006412881493523792
19,45064234,45064234,0.0003921190985699803
20,45064234,45064234,0.0003921190985699803
21,45064234,45064234,0.0003921190985699803
22,45064234,45064234,0.0006956953708371513
23,45064234,45064234,0.0004082832626372592
24,45064234,45064234,0.0003921190985699803
25,45064234,45064234,0.0006956953708371513
26,45064234,45064234,0.00036791202907001655
27,45064234,45064234,0.0006956953708371513
28,45064234,45064234,0.0004082832626372592
29,45064234,45064234,0.0004082832626372592
30,45064234,45064234,0.0004082832626372592
31,45064234,45064234,0.000595450509284124
32,45064234,45064234,0.0003921190985699803
33,45064234,45064234,0.0003921190985699803
34,45064234,45064234,0.0006956953708371513
35,45064234,45064234,0.0006956953708371513
36,45064234,45064234,0.0004082832626372592
37,45064234,45064234,0.000696917964657598
38,45064234,45064234,0.0006600892524076173
39,45064234,45064234,0.0004082832626372592
40,45064234,45064234,0.0004082832626372592
41,45064234,45064234,0.00036791202907001655
42,45064234,45064234,0.0006956953708371513
43,45064234,45064234,0.0004082832626372592
44,45064234,45064234,0.000595450509284124
45,45064234,45064234,0.0005725362892473807
46,45064234,45064234,0.0004082832626372592
47,45064234,45064234,0.0003921190985699803
48,45064234,45064234,0.0003921190985699803
49,45064234,45064234,0.0003921190985699803
50,45064234,45064234,0.0006956953708371513
51,45064234,45064234,0.000696917964657598
52,45064234,45064234,0.000696917964657598
53,45064234,45064234,0.0003921190985699803
54,45064234,45064234,0.00010625862239438719
55,45064234,45064234,0.0004082832626372592
56,45064234,45064234,0.0004082832626372592
57,45064234,45064234,0.0003921190985699803
58,45064234,45064234,0.0004082832626372592
59,45064234,45064234,0.0003921190985699803
60,45064234,45064234,0.0003921190985699803
61,45064234,45064234,0.0003921190985699803
62,45064234,45064234,0.0003921190985699803
63,45064234,45064234,0.0004082832626372592
64,45064234,45064234,0.0004082832626372592
65,45064234,45064234,0.0004082832626372592
66,45064234,45064234,0.0004082832626372592
67,45064234,45064234,0.0004082832626372592
68,45064234,45064234,0.0006956953708371513
69,45064234,45064234,0.0006956953708371513
70,45064234,45064234,0.0004082832626372592
71,45064234,45064234,0.000696917964657598
72,45064234,45064234,0.0003921190985699803
73,45064234,45064234,0.000595450509284124
74,45064234,45064234,0.0004082832626372592
75,45064234,45064234,0.0003921190985699803
76,45064234,45064234,0.0004082832626372592
77,45064234,45064234,0.0004082832626372592
78,45064234,45064234,0.00036791202907001655
79,45064234,45064234,0.0004082832626372592
80,45064234,45064234,0.009256391565845162
81,45064234,45064234,0.0003921190985699803
82,45064234,45064234,2.6029418537479184e-05
83,45064234,45064234,0.000696917964657598
84,45064234,45064234,0.000696917964657598
85,45064234,45064234,0.00872621469992411
86,45064234,45064234,0.0003921190985699803
87,45064234,45064234,0.0004082832626372592
88,45064234,45064234,0.0003921190985699803
89,45064234,45064234,0.0004082832626372592
90,45064234,45064234,0.0004082832626372592
91,45064234,45064234,0.0003921190985699803
92,45064234,45064234,0.0003921190985699803
93,45064234,45064234,0.000595450509284124
94,45064234,45064234,0.0003921190985699803
95,45064234,45064234,0.0004082832626372592
96,45064234,45064234,0.0006956953708371513
97,45064234,45064234,0.0006956953708371513
98,45064234,45064234,0.0006956953708371513
99,45064234,45064234,0.000696917964657598
100,45064234,45064234,0.0004082832626372592
101,45064234,45064234,0.0003921190985699803
102,45064234,45064234,0.0004082832626372592
103,45064234,45064234,0.0004082832626372592
104,45064234,45064234,0.0004082832626372592
105,45064234,45064234,0.0004082832626372592
106,45064234,45064234,0.0003921190985699803
107,45064234,45064234,0.0004082832626372592
108,45064234,45064234,0.0004082832626372592
109,45064234,45064234,0.0003974436275992527
110,45064234,45064234,0.0003921190985699803
111,45064234,45064234,0.0003921190985699803
112,45064234,45064234,0.0004082832626372592
113,45064234,45064234,0.0004082832626372592
114,45064234,45064234,0.0006956953708371513
115,45064234,45064234,0.0005725362892473807
116,45064234,45064234,0.0003921190985699803
117,45064234,45064234,0.000655570791996523
118,45064234,45064234,0.0003921190985699803
119,45064234,45064234,0.0004082832626372592
120,45064234,45064234,0.000696917964657598
121,45064234,45064234,0.0006956953708371513
122,45064234,45064234,0.00042207328700058613
123,45064234,45064234,0.0003974436275992527
124,45064234,45064234,0.000595450509284124
125,45064234,45064234,0.0004082832626372592
126,45064234,45064234,0.000595450509284124
127,45064234,45064234,0.0004082832626372592
128,45064234,45064234,0.0004082832626372592
129,45064234,45064234,0.0004082832626372592
130,45064234,45064234,0.0004082832626372592
131,45064234,45064234,0.0003921190985699803
132,45064234,45064234,0.0004082832626372592
133,45064234,45064234,0.000595450509284124
134,45064234,45064234,0.0006956953708371513
135,45064234,45064234,0.0003921190985699803
136,45064234,45064234,0.0004082832626372592
137,45064234,45064234,0.0004082832626372592
138,45064234,45064234,0.0003921190985699803
139,45064234,45064234,0.009256391565845162
140,45064234,45064234,0.0003921190985699803
141,45064234,45064234,0.0004082832626372592
142,45064234,45064234,0.0004082832626372592
143,45064234,45064234,0.0006956953708371513
144,45064234,45064234,0.0003921190985699803
145,45064234,45064234,0.0004082832626372592
146,45064234,45064234,0.00872621469992411
147,45064234,45064234,0.0004082832626372592
148,45064234,45064234,0.00036791202907001655
149,45064234,45064234,0.0003921190985699803
150,45064234,45064234,0.0004082832626372592
151,45064234,45064234,0.000595450509284124
152,45064234,45064234,0.0003921190985699803
153,45064234,45064234,0.001673376110206153
154,45064234,45064234,0.0004082832626372592
155,45064234,45064234,0.0004082832626372592
156,45064234,45064234,0.000595450509284124
157,45064234,45064234,0.0006956953708371513
158,45064234,45064234,0.0006412881493523792
159,45064234,45064234,0.0004082832626372592
160,45064234,45064234,0.0009327208345750607
161,45064234,45064234,0.0003921190985699803
162,45064234,45064234,0.0004082832626372592
163,45064234,45064234,0.0004082832626372592
164,45064234,45064234,0.0004082832626372592
165,45064234,45064234,0.0004082832626372592
166,45064234,45064234,0.000595450509284124
167,45064234,45064234,0.000595450509284124
